,product_id,Most_Ordered_Products_Count,Frec_relativa,Frec_acumulada,Lim_inf,Lim_sup
4428,42d3ba4dd1a78c5ba05ccc0d3417706c,1,5.600672080649678e-05,0.24805376645196756,0.24799775973116106,0.24805376645196756
4429,0adf970bf07772b0f8c88f664e146221,1,5.600672080649678e-05,0.24810977317277405,0.24805376645196756,0.24810977317277405
4430,454157d7294823cc44ad21d4fe31474a,1,5.600672080649678e-05,0.24816577989358055,0.24810977317277405,0.24816577989358055
4431,4555f012f9764d3e5cedbe66cd24513b,1,5.600672080649678e-05,0.24822178661438704,0.24816577989358055,0.24822178661438704
4432,455819d0d2ccab9c6041aa8de3ae6b16,1,5.600672080649678e-05,0.24827779333519354,0.24822178661438704,0.24827779333519354
4433,475e8a9ddbebf13af503d1c7eccadb1a,1,5.600672080649678e-05,0.24833380005600003,0.24827779333519354,0.24833380005600003
4434,47531d889b34bc318d8594a7d53fcdb6,1,5.600672080649678e-05,0.24838980677680653,0.24833380005600003,0.24838980677680653
4435,474f9f34cfa52ad18fde4836b84a3e80,1,5.600672080649678e-05,0.24844581349761302,0.24838980677680653,0.24844581349761302
4436,47488bf996fd46283813059897e71e1e,1,5.600672080649678e-05,0.24850182021841952,0.24844581349761302,0.24850182021841952
4437,0983cd4a5cabf1099659ce461511963c,1,5.600672080649678e-05,0.248557826939226,0.24850182021841952,0.248557826939226
4438,0988b623cb8fe96a92474a96b0573503,1,5.600672080649678e-05,0.2486138336600325,0.248557826939226,0.2486138336600325
4439,098c8d862a494bb5926e558a87687768,1,5.600672080649678e-05,0.248669840380839,0.2486138336600325,0.248669840380839
4440,472e6464088101bf2ec351d222c415ab,1,5.600672080649678e-05,0.2487258471016455,0.248669840380839,0.2487258471016455
4441,472a528b441c91f23491342237364565,1,5.600672080649678e-05,0.248781853822452,0.2487258471016455,0.248781853822452
4442,47277d35dcfa53f5bee3d98ec3031c8a,1,5.600672080649678e-05,0.2488378605432585,0.248781853822452,0.2488378605432585
4443,476b6df477189e80a6b8eaaa75b07200,1,5.600672080649678e-05,0.24889386726406498,0.2488378605432585,0.24889386726406498
4444,09a1f8a0ac3f2a9d3eed87339b7fd9d2,1,5.600672080649678e-05,0.24894987398487148,0.24889386726406498,0.24894987398487148
4445,471e714759273827991f1746906737d1,1,5.600672080649678e-05,0.24900588070567797,0.24894987398487148,0.24900588070567797
4446,4715eb4e21b1833327567e8c62ce5790,1,5.600672080649678e-05,0.24906188742648447,0.24900588070567797,0.24906188742648447
4447,47125061c86148a6f08a9e8708cef1ff,1,5.600672080649678e-05,0.24911789414729096,0.24906188742648447,0.24911789414729096
4448,46fd22a153db867285b826a2c62b446b,1,5.600672080649678e-05,0.24917390086809746,0.24911789414729096,0.24917390086809746
4449,46f9a2eb5e76a8a39f88ba06e4e9fc9b,1,5.600672080649678e-05,0.24922990758890395,0.24917390086809746,0.24922990758890395
4450,46f920b1c8a089ebc671e32f5353cf01,1,5.600672080649678e-05,0.24928591430971045,0.24922990758890395,0.24928591430971045
4451,46f7a6907223a9ba5e9ecc22ff29301d,1,5.600672080649678e-05,0.24934192103051694,0.24928591430971045,0.24934192103051694
