,Number of Completed Trips,Number of Uncompleted Trips,Number of Completed Orders,Number of Uncompleted Orders,Total Distance Completed Orders (km),Total Distance Uncompleted Orders (km),Total Time Completed Orders (hrs),Total Time Uncompleted Orders (hrs),Average Distance for Successful Orders (km),Average Time for Successful Orders (hrs)
268,6,1,75,10,545.0820961584994,74.30206688939457,18.169403205283317,2.476735562979819,90.84701602641657,3.0282338675472196
269,5,0,57,0,407.002477026151,0.0,13.56674923420503,0.0,81.4004954052302,2.713349846841006
270,1,0,10,0,77.4180384324504,0.0,2.58060128108168,0.0,77.4180384324504,2.58060128108168
271,4,0,55,0,405.01227924323507,0.0,13.500409308107837,0.0,101.25306981080877,3.3751023270269593
272,6,3,94,36,640.1692455408813,283.052976049747,21.33897485136271,9.435099201658232,106.69487425681355,3.556495808560452
273,3,0,42,0,309.717896189474,0.0,10.323929872982468,0.0,103.23929872982467,3.4413099576608226
274,5,0,67,0,422.7830599913026,0.0,14.092768666376752,0.0,84.55661199826052,2.8185537332753503
275,2,0,19,0,190.9302067641583,0.0,6.364340225471943,0.0,95.46510338207915,3.1821701127359714
276,4,0,60,0,393.8522768737356,0.0,13.12840922912452,0.0,98.4630692184339,3.28210230728113
277,6,0,55,0,479.8728987776417,0.0,15.995763292588055,0.0,79.97881646294029,2.665960548764676
278,2,0,29,0,214.2682776648802,0.0,7.142275922162674,0.0,107.1341388324401,3.571137961081337
279,5,0,71,0,483.9820796258013,0.0,16.132735987526708,0.0,96.79641592516026,3.2265471975053415
280,2,0,21,0,167.83675738673298,0.0,5.594558579557766,0.0,83.91837869336649,2.797279289778883
281,3,0,41,0,303.7370866230458,0.0,10.124569554101527,0.0,101.24569554101527,3.3748565180338423
282,6,0,65,0,560.7595507662274,0.0,18.691985025540912,0.0,93.45992512770458,3.115330837590152
283,2,0,17,0,149.1933768642648,0.0,4.973112562142159,0.0,74.5966884321324,2.4865562810710795
284,7,0,86,0,574.6209836950709,0.0,19.154032789835696,0.0,82.0887119564387,2.7362903985479567
285,2,0,17,0,155.55965042748778,0.0,5.18532168091626,0.0,77.77982521374389,2.59266084045813
286,6,4,85,56,577.5890605648226,382.4862675718389,19.25296868549409,12.74954225239463,96.26484342747044,3.2088281142490147
287,1,0,8,0,71.34041920661781,0.0,2.378013973553927,0.0,71.34041920661781,2.378013973553927
288,3,0,50,0,334.9824263014035,0.0,11.166080876713451,0.0,111.6608087671345,3.722026958904484
289,3,0,22,0,177.796564446976,0.0,5.926552148232534,0.0,59.26552148232533,1.9755173827441779
290,6,0,82,0,592.4572905478058,0.0,19.748576351593524,0.0,98.74288175796762,3.291429391932254
291,5,0,73,0,478.7797076030024,0.0,15.959323586766747,0.0,95.75594152060049,3.1918647173533494
292,1,0,14,0,81.12629558056558,0.0,2.7042098526855196,0.0,81.12629558056558,2.7042098526855196
293,4,0,44,0,331.42974403270955,0.0,11.04765813442365,0.0,82.85743600817739,2.7619145336059123
294,6,0,67,0,459.6009592652185,0.0,15.320031975507282,0.0,76.60015987753641,2.553338662584547
295,3,0,38,0,312.5863053976893,0.0,10.419543513256308,0.0,104.19543513256309,3.473181171085436
296,2,0,19,0,152.47944886778072,0.0,5.082648295592691,0.0,76.23972443389036,2.5413241477963453
297,4,0,57,0,393.74080491518794,0.0,13.124693497172931,0.0,98.43520122879698,3.2811733742932327
298,5,0,69,0,466.8380400404812,0.0,15.561268001349374,0.0,93.36760800809624,3.1122536002698746
299,5,0,76,0,511.1540548209438,0.0,17.03846849403146,0.0,102.23081096418876,3.407693698806292
